BaseP,EXP.cost,x,y,row,col,field,EXP.rate.ssopt,NR.ssopt,NR.min,NR.opp,NR.fs,yld.opt,yld.min,yld.fs,pro.opt,pro.min,pro.fs,NR.ffopt,yld.ffopt,pro.ffopt,EXP.rate.ffopt,NUE,cost.NUE,NR.act,yld.act,pro.act,sim
7.24,0.4,639085.9,5101480,92,10,sec35middle,74,257.446170806529,132.862899701024,66.23488928,232.244078478349,64.45058,45.43949,63.18061,12.51046,9.720878,13.75607,256.851080636587,64.33323,12.47446,73,0.2131417,6.30899432,255.547002240469,64.2268368289792,12.546675172274,2021EconCondition
7.24,0.4,639105.9,5101480,92,12,sec35middle,74,216.512396953095,112.318752243416,50.6966528,205.288893301056,58.89875,42.5999,59.50655,12.37686,9.617074,13.60917,215.138676244392,58.67412,12.34125,73,0.2109355,6.2436908,216.600359087001,58.9614634763959,12.4256762235528,2021EconCondition
7.24,0.4,639115.9,5101480,92,13,sec35middle,75,215.434718100923,112.797502234284,51.21123968,206.399131495413,58.80115,42.69394,59.66056,12.38525,9.596251,13.5797,213.554134179336,58.4709,12.31453,73,0.2091423,6.274269,201.440929846692,58.3008941851667,13.2531240162448,2021EconCondition
7.24,0.4,639125.9,5101480,92,14,sec35middle,75,208.466028910714,110.567500948266,50.3040368,198.905933532281,57.9357,42.52815,58.65883,12.21813,9.466764,13.39647,205.992763382288,57.52645,12.14836,73,0.2178144,6.534432,192.587622005975,57.5664150361191,13.2672371268268,2021EconCondition
7.24,0.4,639135.9,5101480,92,15,sec35middle,121,194.406889269658,100.211866974276,44.216984,181.687835852145,58.19254,41.41575,56.40637,12.98287,9.152698,12.95203,183.009338106719,54.62022,11.74533,73,0.1852009,8.96372356,175.144515680824,55.2345076354107,12.7942734014217,2021EconCondition
7.24,0.4,639145.9,5101480,92,16,sec35middle,75,187.331295832886,117.075261716954,57.08285984,173.904763655312,55.20345,43.76697,55.30651,11.92656,9.240851,13.07678,183.722518789443,54.63992,11.85846,73,0.2114601,6.343803,172.704855758879,53.9902251683274,12.5257726872306,2021EconCondition
7.24,0.4,639165.9,5101480,92,18,sec35middle,75,190.918799989583,121.183597593354,60.32014976,177.388944737128,55.69334,44.35858,55.78078,11.93489,9.247304,13.08591,187.501502208511,55.15657,11.86674,73,0.211254,6.33762,180.370770192922,54.7487104397917,12.3610052786211,2021EconCondition
7.24,0.4,639175.9,5101480,92,19,sec35middle,75,189.291025414434,121.20208969595,60.34138112,172.782305643663,55.46931,44.36246,55.15097,11.93377,9.246438,13.08468,185.56426778409,54.8896,11.86563,73,0.2108654,6.325962,159.710939450704,51.0745324966876,11.5861207712759,2021EconCondition
7.24,0.4,639185.9,5101480,92,20,sec35middle,75,185.154135777862,130.986989181967,67.97876096,168.404659502753,54.87773,45.75818,54.54382,11.96513,9.270735,13.11906,181.941848813559,54.3682,11.89681,73,0.2102337,6.307011,144.684665849054,48.7087186596251,11.2150490891982,2021EconCondition
7.24,0.4,639195.9,5101480,92,21,sec35middle,75,187.72434676222,136.648016335876,72.13003904,173.496177297783,55.19302,46.51682,55.22462,12.02727,9.318883,13.1872,184.014913706672,54.61424,11.95859,73,0.2107808,6.323424,154.61488667463,50.1681355689584,11.4866582242953,2021EconCondition
7.24,0.4,639205.9,5101480,92,22,sec35middle,75,183.149320638731,138.946759796081,73.73836928,167.08853991958,54.53885,46.81074,54.33999,12.06514,9.348221,13.22872,178.393157384877,53.81461,11.99624,73,0.2205111,6.615333,159.447173707672,51.0474604521459,11.8329487633311,2021EconCondition
7.24,0.4,639225.9,5101480,92,24,sec35middle,75,186.617167528167,116.839298425685,53.64753824,168.652801498013,54.77016,43.13917,54.49673,12.53604,9.713085,13.74504,184.457817616215,54.39615,12.46446,73,0.2214245,6.642735,172.791708315842,53.6412597109584,13.0859920321549,2021EconCondition
7.24,0.4,639235.9,5101480,92,25,sec35middle,74,172.024758818566,94.4109573092892,34.7041856,150.6382670534,52.61867,39.6773,52.04567,12.78091,9.931028,14.05345,171.402413694125,52.49133,12.74414,73,0.2249989,6.65996744,162.860849774976,51.9475758370209,13.2155623506817,2021EconCondition
7.24,0.4,639455.9,5101480,92,47,sec35middle,139,72.7224867940713,48.9983854114392,-4.72283296000001,48.7603080493763,43.30329,32.47207,38.43136,16.33834,10.887306,15.40668,54.798926849534,36.38379,13.97129,73,0.1664152,9.25268512,51.5232157739716,36.3329025363833,14.2420481921052,2021EconCondition
7.24,0.4,639465.9,5101480,92,48,sec35middle,139,73.8669439695211,48.6363780100787,-4.77142432000002,45.936469592133,43.39278,32.46319,38.00692,16.23678,10.819632,15.31092,52.6469947424793,36.08757,13.88445,73,0.1645823,9.15077588,45.9678261290747,36.0891230050708,14.4665525046501,2021EconCondition
7.24,0.4,639475.9,5101480,92,49,sec35middle,141,92.2286867742605,44.0281071923825,-7.07989696000004,68.0882160649888,45.79684,32.04132,40.89491,15.83528,10.475094,14.82336,75.5169744355137,39.22668,13.44232,73,0.161341,9.0996324,72.9661271298029,39.204706742427,13.6780266726942,2021EconCondition
7.24,0.4,639485.9,5101480,92,50,sec35middle,139,125.387795413298,49.81948545158,0.0785734399999569,104.295585702524,49.7766,33.34952,45.71018,14.7924,9.857147,13.9489,96.3303127000616,42.23089,12.64933,73,0.1621849,9.01748044,82.5374881505332,39.3438154245021,11.5065880012666,2021EconCondition
7.24,0.4,639495.9,5101480,92,51,sec35middle,139,123.751526574906,62.3275035097322,7.71015295999999,106.113385103755,49.84888,34.74418,46.04945,15.49881,10.327868,14.61502,104.206580121007,43.16986,13.25339,73,0.1624483,9.03212548,108.771999829805,42.4999452414792,11.7957909362782,2021EconCondition
7.24,0.4,639515.9,5101480,92,53,sec35middle,141,122.289627618744,59.2493443682909,6.2150384,100.120723541683,49.66091,34.47095,45.17536,15.30579,10.124836,14.32771,101.616858972434,42.86407,12.99284,73,0.1609252,9.07618128,89.0895197064786,40.0248975090125,11.7369171634874,2021EconCondition
7.24,0.4,639525.9,5101480,92,54,sec35middle,141,120.866179304687,61.9367982785998,7.9132736,99.366089643272,49.53017,34.7813,45.09267,15.4386,10.212691,14.45203,100.58067403224,42.69923,13.10558,73,0.1607944,9.06880416,86.145879775427,39.6355396000708,11.9366662889706,2021EconCondition
7.24,0.4,639535.9,5101480,92,55,sec35middle,141,129.130603437426,66.0679773160313,10.73644256,104.542444108291,50.74059,35.29723,45.82571,15.57137,10.30052,14.57632,105.049186435811,43.29052,13.21829,73,0.1627864,9.18115296,95.7951460729192,40.919501307828,12.0395716916951,2021EconCondition
7.24,0.4,639545.9,5101480,92,56,sec35middle,135,129.659388508981,66.2608776458671,10.5469472,105.156912258363,50.36795,35.2626,45.93585,15.35443,10.3781,14.6861,104.972372538718,43.26535,13.31785,73,0.1597245,8.625123,94.0059057454822,40.4364596000238,11.864179247395,2021EconCondition
7.24,0.4,639055.9,5101480,92,7,sec35middle,74,264.088889368945,159.731243482869,84.67295744,236.616587534277,65.14207,48.80902,63.82971,13.02483,10.120553,14.32165,263.298838039928,64.99156,12.98735,73,0.2212524,6.54907104,235.473427577698,60.8679606975834,12.6781302897417,2021EconCondition
7.24,0.4,639065.9,5101480,92,8,sec35middle,74,269.141031508956,148.523398485732,76.63814624,245.926524605206,65.88464,47.34067,65.07402,12.88043,10.008354,14.16287,266.80860122569,65.52498,12.84337,73,0.2135159,6.32007064,192.81970678395,54.6144072100417,11.8674699427682,2021EconCondition
7.24,0.4,639075.9,5101480,92,9,sec35middle,74,260.190226901477,149.103480889339,77.7716163199999,233.990720966889,64.71278,47.54781,63.42714,12.74787,9.905352,14.01712,259.356013737608,64.55976,12.71119,73,0.2131322,6.30871312,212.693988456122,57.4592646478542,11.7649244754935,2021EconCondition
7.24,0.4,639085.9,5101490,93,10,sec35middle,74,249.022249780997,124.025892056007,59.54017088,232.603293230025,63.32252,44.21604,63.23161,12.45682,9.679201,13.69709,247.390696743395,63.06306,12.42098,73,0.2125856,6.29253376,224.504830953126,59.750978414625,12.2406182590258,2021EconCondition
7.24,0.4,639105.9,5101490,93,12,sec35middle,76,205.789225287923,110.142747454345,49.12203008,190.6821820108,57.51385,42.31214,57.51411,12.41775,9.594447,13.57715,202.279641856988,56.92162,12.31221,73,0.2083239,6.33304656,192.917457098495,56.3246093133156,12.8578610437581,2021EconCondition
7.24,0.4,639115.9,5101490,93,13,sec35middle,76,210.316143203015,108.124456795951,47.5201568,198.158104679155,58.13536,42.0194,58.53511,12.41867,9.595154,13.57815,206.126299703373,57.45015,12.31312,73,0.2084278,6.33620512,192.977198050805,57.3260287930656,13.3268077216915,2021EconCondition
7.24,0.4,639125.9,5101490,93,14,sec35middle,74,188.747263865402,107.366604859811,47.80940672,170.834206746306,55.19102,42.07226,54.82476,12.1742,9.4596,13.38633,186.770788049959,54.88387,12.13917,73,0.2191847,6.48786712,169.335414705386,54.6128791538363,13.3819378031551,2021EconCondition
7.24,0.4,639135.9,5101490,93,15,sec35middle,75,164.144860882935,109.911395682064,52.06257344,148.256948451509,52.08234,42.84952,51.83415,11.80091,9.143496,12.93901,162.480827353206,51.78688,11.73352,73,0.2209536,6.628608,153.52348534153,52.5816741492917,12.9566397552394,2021EconCondition
7.24,0.4,639145.9,5101490,93,16,sec35middle,75,175.033358676023,110.068159313417,51.32193824,158.183173278637,53.48711,42.71417,53.14848,11.95494,9.262841,13.10789,173.60864889094,53.22356,11.88668,73,0.2107923,6.323769,156.389791519117,52.8846427120001,13.096112308279,2021EconCondition
7.24,0.4,639165.9,5101490,93,18,sec35middle,75,180.330710239166,120.547907604618,59.720528,161.976001377915,54.22107,44.249,53.66831,11.95079,9.259628,13.10335,177.507431278647,53.76495,11.88255,73,0.2105869,6.317607,161.375468395581,53.5965736996042,13.1100658893125,2021EconCondition
7.24,0.4,639175.9,5101490,93,19,sec35middle,75,187.302763923223,121.182889253392,60.19599008,170.329776799345,55.17999,44.33589,54.80941,11.95637,9.263949,13.10946,184.086143979817,54.67023,11.8881,73,0.2101996,6.305988,169.483516676056,54.6703937706251,13.0946457707038,2021EconCondition
7.24,0.4,639185.9,5101490,93,20,sec35middle,75,186.40093003932,132.020205235372,68.63545568,170.74376691804,55.03158,45.87819,54.85644,11.99367,9.292846,13.15035,182.985311482165,54.4937,11.92518,73,0.2095698,6.287094,170.448520070898,54.8134992897292,13.1487118253363,2021EconCondition
7.24,0.4,639195.9,5101490,93,21,sec35middle,75,189.003194350116,130.733474546339,67.25995904,175.698375819196,55.35322,45.62682,55.51965,12.05334,9.339083,13.21578,184.405387036858,54.65161,11.98451,73,0.2101152,6.303456,172.32749255434,55.0429558587917,13.2057790129095,2021EconCondition
7.24,0.4,639205.9,5101490,93,22,sec35middle,75,188.327234726181,134.151917290088,69.8634819199999,177.001622796008,55.24724,46.10261,55.69315,12.07421,9.355254,13.23867,184.061303646785,54.59107,12.00527,73,0.2197901,6.593703,172.028057851909,54.995302646244,13.227379333977,2021EconCondition
7.24,0.4,639225.9,5101490,93,24,sec35middle,75,186.834900732021,112.406473149647,49.6919936,164.840422863508,54.75987,42.4163,53.97566,12.63081,9.786512,13.84894,184.6255958347,54.37718,12.55868,73,0.2207004,6.621012,164.471337671121,53.9272927981875,13.8501368462675,2021EconCondition
7.24,0.4,639235.9,5101490,93,25,sec35middle,74,174.788823496781,91.5795432883196,32.48375744,153.062064627238,52.99741,39.27152,52.37672,12.78085,9.930976,14.05338,174.075954636834,52.85776,12.74407,73,0.2239129,6.62782184,151.825695643837,52.2048848036042,14.0516845363189,2021EconCondition
7.24,0.4,639455.9,5101490,93,47,sec35middle,139,70.9819239059235,47.9280417260493,-5.77668544000002,45.9104641877958,43.13623,32.27948,38.07865,16.44411,10.957787,15.50642,52.4430133782052,36.06628,14.06174,73,0.1659407,9.22630292,41.9194028702826,37.5078033255416,15.4956746430985,2021EconCondition
7.24,0.4,639465.9,5101490,93,48,sec35middle,141,77.334336742448,41.2199888818046,-9.25857376000002,46.7919275828729,43.7373,31.64317,37.97767,15.83703,10.476255,14.825,55.2446296102654,36.45699,13.44381,73,0.1627286,9.17789304,47.1132158440617,38.0231892751875,14.8258220353982,2021EconCondition
7.24,0.4,639475.9,5101490,93,49,sec35middle,141,96.7853016576318,43.1248875235138,-7.00854208000001,61.5409824765798,46.26294,32.05436,39.93667,15.53799,10.278436,14.54507,68.6820562896747,38.3229,13.18995,73,0.1610835,9.0851094,62.0494548023774,38.7512620375437,14.0006567659126,2021EconCondition
7.24,0.4,639485.9,5101490,93,50,sec35middle,139,129.894110455147,51.0443328090712,1.06457312000001,105.512058354289,50.39157,33.52971,45.87604,14.78505,9.852244,13.94196,97.3136234296448,42.3677,12.64303,73,0.1619261,9.00309116,83.5955619803855,39.5128665372104,11.5293992115127,2021EconCondition
7.24,0.4,639495.9,5101490,93,51,sec35middle,139,121.974494107311,64.1666079046157,8.15086783999996,102.950273194284,49.81272,34.82472,45.71006,15.85301,10.5639,14.94903,103.620676346311,43.05658,13.55628,73,0.1621891,9.01771396,113.088579687424,42.9568684126667,12.0631167385791,2021EconCondition
7.24,0.4,639515.9,5101490,93,53,sec35middle,139,120.587810169984,59.24824678704,6.20261695999997,99.8254278920997,49.26836,34.46868,45.13553,15.19793,10.127373,14.3313,100.482263912129,42.70809,12.9961,73,0.1619231,9.00292436,88.7431736345359,40.1157155523042,11.9409216239907,2021EconCondition
7.24,0.4,639525.9,5101490,93,54,sec35middle,141,120.046714128626,61.4370923641886,7.60158847999998,98.5660198125768,49.40411,34.72434,44.97891,15.41247,10.195405,14.42757,99.8004711223263,42.59677,13.0834,73,0.1607177,9.06447828,88.5713545103666,40.0930467743208,12.0742042223263,2021EconCondition
7.24,0.4,639535.9,5101490,93,55,sec35middle,141,130.785392140847,68.7114028721639,12.90926432,107.637625539049,50.94645,35.69431,46.24108,15.53168,10.274261,14.53916,106.468953915741,43.49022,13.1846,73,0.1624234,9.16067976,98.7573081267391,41.3258618050571,11.9854335212681,2021EconCondition
7.24,0.4,639545.9,5101490,93,56,sec35middle,135,130.727314331752,68.2433085177804,12.1748672,108.160439730122,50.50004,35.5601,46.3397,15.32406,10.357578,14.65706,109.375529319385,43.87077,13.29151,73,0.1593683,8.6058882,106.275399057769,42.1294282205238,11.8200973173898,2021EconCondition
7.24,0.4,639055.9,5101490,93,7,sec35middle,74,274.33456429785,171.804452311469,92.80051904,246.922438699926,66.47325,50.29432,65.31424,13.28237,10.320673,14.60484,273.187658480242,66.27052,13.24415,73,0.212455,6.288668,251.072619810339,62.9574439684583,12.9805056769208,2021EconCondition
7.24,0.4,639065.9,5101490,93,8,sec35middle,74,269.757600432879,154.023900363528,81.34882688,247.310356916142,66.00062,48.20154,65.25211,12.80205,9.947453,14.07669,268.256740814755,65.75587,12.76521,73,0.2130797,6.30715912,212.656400732319,57.4114939552917,11.8029137258472,2021EconCondition
7.24,0.4,639075.9,5101490,93,9,sec35middle,74,264.129490349603,148.632185132479,78.03826688,236.040349975926,65.30838,47.59654,63.69958,12.6272,9.811592,13.88444,263.056700630588,65.12429,12.59087,73,0.2126968,6.29582528,212.851244269361,57.5624656723334,11.643601168533,2021EconCondition
7.24,0.4,639085.9,5101500,94,10,sec35middle,76,245.187287836553,114.333228470252,52.81360544,227.671927450248,62.96855,42.98677,62.57485,12.34463,9.537952,13.4972,240.482068196991,62.2193,12.23972,73,0.2181446,6.63159584,241.457287369244,62.3787922308125,12.2665432933761,2021EconCondition
7.24,0.4,639105.9,5101500,94,12,sec35middle,74,188.254557247248,106.81624418138,46.93886624,171.312583579482,55.07629,41.91317,54.87807,12.25853,9.525126,13.47905,186.480141428994,54.79628,12.22326,73,0.2195258,6.49796368,174.269995017395,53.7866702799405,12.755241092598,2021EconCondition
7.24,0.4,639115.9,5101500,94,13,sec35middle,75,210.656618786393,106.298517510669,46.54838432,196.399100919495,58.19633,41.84181,58.30559,12.2895,9.522059,13.47471,206.111761658726,57.50081,12.21932,73,0.2178542,6.535626,193.457194585856,57.5898459402322,13.3050590584111,2021EconCondition
7.24,0.4,639125.9,5101500,94,14,sec35middle,75,200.830956463326,101.382634210553,42.72509792,182.623940713252,56.85301,41.14311,56.4258,12.27443,9.510385,13.4582,196.821821426771,56.23054,12.20434,73,0.2075453,6.226359,181.365621067091,56.2614787921072,13.4628882009937,2021EconCondition
7.24,0.4,639135.9,5101500,94,15,sec35middle,75,173.535799607565,104.259981969714,46.9562672,159.389565054071,53.31258,41.91635,53.32706,11.90433,9.223628,13.0524,170.342347653547,52.80517,11.83636,73,0.2105583,6.316749,156.916188757629,52.9812550453125,13.0476268351517,2021EconCondition
7.24,0.4,639145.9,5101500,94,16,sec35middle,75,194.176096173574,105.148008701914,47.24113952,183.498111094386,56.11178,41.96841,56.60348,11.9824,9.284118,13.138,191.008415272077,55.60917,11.91398,73,0.210546,6.31638,181.612324131955,56.3424790516459,13.1360014192748,2021EconCondition
7.24,0.4,639165.9,5101500,94,18,sec35middle,75,193.248396841102,116.515964714838,56.49719168,177.84122667737,56.00435,43.65994,55.83822,11.95096,9.259754,13.10353,189.837241318881,55.46847,11.88271,73,0.21029,6.3087,178.547172360277,55.9459428864375,13.1107906787531,2021EconCondition
7.24,0.4,639175.9,5101500,94,19,sec35middle,75,185.883417722111,119.387244205206,58.65989024,169.125008346019,54.97261,44.05517,54.64001,11.97414,9.277714,13.12894,182.499501620856,54.43933,11.90576,73,0.2099033,6.297099,166.488351567336,54.2678684023542,13.1215679386882,2021EconCondition
7.24,0.4,639185.9,5101500,94,20,sec35middle,75,178.175747114582,128.063566333775,65.81102816,164.059534576991,53.93266,45.36203,53.95707,11.93655,9.248594,13.08773,175.721556116064,53.52751,11.86839,73,0.2092744,6.278232,160.270213743489,53.42143997025,13.0766889364268,2021EconCondition
7.24,0.4,639195.9,5101500,94,21,sec35middle,121,199.872614584315,121.538074798315,60.24162656,187.917256244715,58.88584,44.34423,57.20373,13.18644,9.296212,13.15512,189.377699513137,55.37363,11.9295,73,0.1826407,8.83980988,183.298143677764,56.5602553287441,13.1475438022704,2021EconCondition
7.24,0.4,639205.9,5101500,94,22,sec35middle,121,193.465664981177,126.263878164144,64.4581856,180.783519690791,58.03014,45.1148,56.24879,13.10279,9.237244,13.07167,185.478973194861,54.88584,11.85383,73,0.1817877,8.79852468,189.46878061947,57.4600011983899,13.0869382130559,2021EconCondition
7.24,0.4,639225.9,5101500,94,24,sec35middle,75,188.129149542877,112.404699260798,50.28231296,167.719192525189,54.98979,42.52418,54.37004,12.50897,9.692108,13.71535,186.057041455512,54.62841,12.43754,73,0.2202461,6.607383,166.799306508952,54.2312110543334,13.7075288974878,2021EconCondition
7.24,0.4,639465.9,5101500,94,48,sec35middle,141,82.1382270744074,42.8569515965452,-7.16613568000003,50.368013877656,44.23466,32.02556,38.40518,15.51905,10.265905,14.52734,58.1996061076034,36.89203,13.17387,73,0.1626804,9.17517456,46.7299026469212,37.9005360555833,14.5234235562727,2021EconCondition
7.24,0.4,639475.9,5101500,94,49,sec35middle,141,100.316423879465,50.0208394568605,-2.03438464000001,69.6045985827643,46.8262,32.96338,41.06749,15.6811,10.373106,14.67904,76.3870777394955,39.35956,13.31144,73,0.1626332,9.17251248,72.7752709225084,39.8193454037312,13.9340576280534,2021EconCondition
7.24,0.4,639485.9,5101500,94,50,sec35middle,141,128.641908007723,52.1797763147305,2.62469503999995,98.7300619406007,50.30128,33.81482,44.94787,14.68856,9.716532,13.74992,92.7847648690302,41.80416,12.46888,73,0.1608868,9.07401552,77.3847465078785,38.7290108921542,11.3484975304273,2021EconCondition
7.24,0.4,639495.9,5101500,94,51,sec35middle,139,119.191344174472,63.6898911315696,8.19103231999998,100.55076532504,49.33474,34.83206,45.33775,15.70276,10.463778,14.80735,101.886846932638,42.83074,13.4278,73,0.1622111,9.01893716,109.788246366922,42.5511956527292,11.9403335265712,2021EconCondition
7.24,0.4,639505.9,5101500,94,52,sec35middle,139,120.149242035011,67.231592678923,11.09940032,100.398535158655,49.43278,35.36356,45.30161,15.64423,10.424773,14.75215,101.25187494011,42.74946,13.37774,73,0.1621609,9.01614604,95.130415380406,40.6107969879375,11.9778212994937,2021EconCondition
7.24,0.4,639515.9,5101500,94,53,sec35middle,132,122.490877892305,61.2261742957691,7.74473599999999,101.489466945006,49.00866,34.7505,45.36304,14.83244,10.12773,14.3318,101.539456405074,42.85266,12.99656,73,0.1751359,9.24717552,89.3584917589587,40.2175496281459,11.9654976039911,2021EconCondition
7.24,0.4,639525.9,5101500,94,54,sec35middle,141,122.25601642714,62.752110364906,8.72105023999995,100.436869136236,49.6925,34.92892,45.22963,15.3809,10.174521,14.39802,101.75704859687,42.86975,13.0566,73,0.1607395,9.0657078,91.8075714852851,40.5738253979125,12.0819865295296,2021EconCondition
7.24,0.4,639535.9,5101500,94,55,sec35middle,132,130.058251585638,67.6666729360092,12.19287008,106.054827461655,50.11001,35.56339,46.01833,15.01582,10.252942,14.50899,104.093909905069,43.17023,13.15724,73,0.1756676,9.27524928,96.3913141197429,41.0149160741488,11.9657757173466,2021EconCondition
7.24,0.4,639545.9,5101500,94,56,sec35middle,135,129.623754072341,68.1088713328241,12.06373088,106.897476740126,50.34935,35.53979,46.16738,15.32635,10.359124,14.65925,109.293391096566,43.85926,13.2935,73,0.1592225,8.598015,104.345240191007,41.8779925831489,11.8442817581699,2021EconCondition
7.24,0.4,639045.9,5101500,94,6,sec35middle,73,253.663810602689,161.442139915665,84.73128896,224.260563227135,63.6008,48.81968,62.21469,13.24798,10.323652,14.60905,253.663810602689,63.6008,13.24798,73,0.2127975,6.213687,229.783179032747,61.7909776715239,14.1155174207592,2021EconCondition
7.24,0.4,639055.9,5101500,94,7,sec35middle,74,278.818965196441,178.522217516921,97.72449824,248.230476527473,67.0736,51.19417,65.51574,13.34234,10.36727,14.67078,277.736086628611,66.87881,13.30395,73,0.2123484,6.28551264,251.467893621426,62.8980075935417,12.9423642537445,2021EconCondition
7.24,0.4,639065.9,5101500,94,8,sec35middle,74,277.452151873976,156.191768722705,84.45768896,260.056634235307,67.18007,48.76968,66.9782,12.54184,9.745264,13.79057,275.045983635839,66.81449,12.50575,73,0.2129728,6.30399488,207.778422089727,56.9202596635626,11.559825645427,2021EconCondition
7.24,0.4,639075.9,5101500,94,9,sec35middle,74,272.669400783545,148.477004250882,78.8325824,250.091833992882,66.56909,47.7417,65.61982,12.4592,9.681053,13.69971,270.150199832599,66.18866,12.42335,73,0.2125901,6.29266696,186.579779960051,54.0374961593036,11.480865985766,2021EconCondition
7.24,0.4,639085.9,5101510,95,10,sec35middle,76,241.950770414316,116.331048335206,54.3418256,218.261628071933,62.51742,43.26605,61.28801,12.35529,9.546184,13.50885,237.651020655579,61.82321,12.25028,73,0.2169258,6.59454432,239.843181432234,62.1730740805416,12.300664358047,2021EconCondition
7.24,0.4,639105.9,5101510,95,12,sec35middle,75,183.089125386301,106.563142876919,46.68562208,163.072066757084,54.39673,41.86689,53.75111,12.30383,9.533164,13.49043,180.569564043903,53.97713,12.23357,73,0.2160504,6.481512,164.229939329022,52.4423413232113,12.7876745159287,2021EconCondition
7.24,0.4,639115.9,5101510,95,13,sec35middle,74,198.80980637587,107.120380825619,47.09739008,185.379461594372,56.51972,41.94214,56.79765,12.27478,9.537754,13.49693,197.291491726705,56.27533,12.23946,73,0.2178338,6.44788048,179.317271425087,55.3837252042709,13.2094295954224,2021EconCondition
7.24,0.4,639125.9,5101510,95,14,sec35middle,75,192.87278643693,99.0485186489551,40.82527424,173.008357346233,55.75289,40.79592,55.11091,12.28415,9.517915,13.46885,190.374847718946,55.33754,12.214,73,0.2064071,6.192213,170.99138909661,54.8237178642322,13.461718988653,2021EconCondition
7.24,0.4,639135.9,5101510,95,15,sec35middle,75,176.266057693841,106.830892263553,49.2971888,157.680601793627,53.72337,42.34415,53.10795,11.85328,9.184071,12.99643,173.425942821973,53.26585,11.78559,73,0.2092997,6.278991,156.888620210312,53.0095741466042,13.0029601118936,2021EconCondition
7.24,0.4,639145.9,5101510,95,16,sec35middle,75,184.611672026041,106.490847229444,48.39770144,174.923137405904,54.80169,42.17977,55.43484,11.96694,9.272135,13.12105,182.501714167703,54.44436,11.8986,73,0.2092875,6.278625,182.102651411424,56.4435283693542,13.1385903605422,2021EconCondition
7.24,0.4,639165.9,5101510,95,18,sec35middle,75,193.253157303866,114.806918418324,55.11649664,178.122664239362,56.00327,43.40762,55.876,11.95359,9.261792,13.10641,189.919522142857,55.47806,11.88533,73,0.2090331,6.270993,176.183810687256,55.6013074760833,13.1002944828916,2021EconCondition
7.24,0.4,639175.9,5101510,95,19,sec35middle,75,187.099942282806,120.817310750086,59.59697024,172.692928558343,55.11757,44.22642,55.11889,12.01022,9.305669,13.1685,183.4575832934,54.54822,11.94164,73,0.2086486,6.259458,185.345959401312,56.8802910338959,13.1889050777561,2021EconCondition
7.24,0.4,639185.9,5101510,95,20,sec35middle,75,191.976038382557,121.188638862162,60.133664,180.300181178925,55.81749,44.3245,56.16993,11.96804,9.272994,13.12226,188.011866670706,55.20482,11.8997,73,0.2082128,6.246384,180.999977269253,56.2773450180834,13.1298679082659,2021EconCondition
7.24,0.4,639195.9,5101510,95,21,sec35middle,121,207.988741243661,113.676893496152,53.54636096,196.684734643072,59.97716,43.12068,58.38382,13.27023,9.355287,13.23872,200.931299076978,56.91861,12.00531,73,0.1814907,8.78414988,194.03633043808,58.0134983988274,13.2334475095974,2021EconCondition
7.24,0.4,639205.9,5101510,95,22,sec35middle,75,195.142639169313,120.38762343771,59.29650272,181.752907496327,56.23199,44.17151,56.3596,12.00272,9.299858,13.16028,191.67736956396,55.68809,11.93418,73,0.2175599,6.526797,178.776950061054,55.9439694139524,13.1547182898764,2021EconCondition
7.24,0.4,639225.9,5101510,95,24,sec35middle,74,182.962208246985,107.149463898551,45.6459968,161.672577843198,54.19673,41.6769,53.54285,12.57531,9.77127,13.82738,181.756386105755,53.99183,12.53912,73,0.2211123,6.54492408,160.372345971043,53.3575180996459,13.8228263542971,2021EconCondition
7.24,0.4,639465.9,5101510,95,48,sec35middle,139,77.9105973944428,46.7679393396651,-5.32513600000002,48.3366715300221,43.72225,32.362,38.22462,15.86503,10.571906,14.96036,57.9334870935786,36.81569,13.56655,73,0.1632467,9.07651652,48.3684434468128,38.2279079882499,14.9597832111139,2021EconCondition
7.24,0.4,639475.9,5101510,95,49,sec35middle,141,94.2653759027865,48.4601219505573,-3.87073312000004,65.516188628553,46.1318,32.62779,40.56464,15.92285,10.533025,14.90534,72.7003540974292,38.83589,13.51666,73,0.1618849,9.13030836,66.1216064267524,39.3747287965021,14.3630275528478,2021EconCondition
7.24,0.4,639485.9,5101510,95,50,sec35middle,139,127.474640195617,57.2096492758534,4.93535648,100.323063716068,50.16953,34.23709,45.19011,15.09157,10.056501,14.23101,96.8087859061643,42.22616,12.90515,73,0.1630016,9.06288896,99.7161465736697,41.4281402899375,11.4911747032574,2021EconCondition
7.24,0.4,639495.9,5101510,95,51,sec35middle,139,122.79132020199,60.6056588591833,6.36847327999996,103.679476171267,49.71733,34.49899,45.71671,15.50024,10.328822,14.61637,102.741785849819,42.96945,13.25461,73,0.1635323,9.09239588,101.030805806829,41.4234815974688,11.7899079884937,2021EconCondition
7.24,0.4,639505.9,5101510,95,52,sec35middle,139,121.68702848059,66.6911300665242,10.7072768,101.778477768835,49.63958,35.2919,45.48819,15.63479,10.418483,14.74325,102.251302209127,42.88697,13.36967,73,0.163665,9.099774,97.6871826033436,40.9253027125729,11.9145607873405,2021EconCondition
